#Lower and upper bound delineate the 90% max posterior region
#node	date	numeric date	lower bound	upper bound
NODE_0000176	2021-07-05	2021.507940	2021.470292	2021.552184
EPIISL6128618/AY.122/2021-08-16/AZUAY	2021-08-16	2021.623288	2021.623288	2021.623288
EPIISL6335046/AY.122/2021-08-31/AZUAY	2021-08-31	2021.664384	2021.664384	2021.664384
NODE_0001304	2021-06-28	2021.488834	2021.455659	2021.541184
NODE_0000206	2021-07-01	2021.496505	2021.465341	2021.546333
EPIISL12876924/AY.122/2021-07-27/GUAYAS	2021-07-27	2021.568493	2021.568493	2021.568493
EPIISL6334998/AY.122/2021-08-31/PICHINCHA	2021-08-31	2021.664384	2021.664384	2021.664384
NODE_0000180	2021-06-30	2021.494513	2021.467327	2021.549315
NODE_0000182	2021-07-05	2021.507862	2021.476057	2021.559893
EPIISL3505619/AY.122/2021-08-05/PICHINCHA	2021-08-05	2021.593151	2021.593151	2021.593151
NODE_0001316	2021-07-19	2021.546482	2021.512995	2021.571023
EPIISL12876821/AY.122/2021-08-16/AZUAY	2021-08-16	2021.623288	2021.623288	2021.623288
EPIISL3267871/AY.122/2021-07-30/GUAYAS	2021-07-30	2021.576712	2021.576712	2021.576712
NODE_0000185	2021-07-01	2021.497198	2021.475755	2021.549315
NODE_0000187	2021-07-05	2021.508140	2021.478504	2021.549315
NODE_0001315	2021-07-20	2021.549218	2021.531791	2021.604110
EPIISL6128661/AY.122/2021-08-17/AZUAY	2021-08-17	2021.626027	2021.626027	2021.626027
EPIISL12877127/AY.122/2021-08-09/PICHINCHA	2021-08-09	2021.604110	2021.604110	2021.604110
NODE_0000190	2021-07-12	2021.527176	2021.477361	2021.549315
EPIISL4497198/AY.122/2021-07-20/PICHINCHA	2021-07-20	2021.549315	2021.549315	2021.549315
NODE_0001308	2021-07-20	2021.549214	2021.526764	2021.587671
EPIISL6128313/AY.122/2021-08-18/GUAYAS	2021-08-18	2021.628767	2021.628767	2021.628767
NODE_0000192	2021-08-02	2021.584661	2021.532084	2021.587671
EPIISL12877035/AY.122/2021-08-03/PICHINCHA	2021-08-03	2021.587671	2021.587671	2021.587671
EPIISL6128398/AY.122/2021-08-19/IMBABURA	2021-08-19	2021.631507	2021.631507	2021.631507
NODE_0000196	2021-07-05	2021.508067	2021.478833	2021.559151
NODE_0000199	2021-07-14	2021.532730	2021.465508	2021.557681
EPIISL12877139/AY.122/2021-08-10/SANTO_DOMINGO	2021-08-10	2021.606849	2021.606849	2021.606849
NODE_0000200	2021-07-20	2021.549285	2021.515844	2021.565753
EPIISL4496978/AY.122/2021-07-26/CHIMBORAZO	2021-07-26	2021.565753	2021.565753	2021.565753
EPIISL12876984/AY.122/2021-08-06/MANABI	2021-08-06	2021.595890	2021.595890	2021.595890
NODE_0001318	2021-07-19	2021.546564	2021.521703	2021.595802
EPIISL6128702/AY.122/2021-08-20/PICHINCHA	2021-08-20	2021.634247	2021.634247	2021.634247
NODE_0000224	2021-08-02	2021.584920	2021.549262	2021.595890
EPIISL12876983/AY.122/2021-08-06/MANABI	2021-08-06	2021.595890	2021.595890	2021.595890
NODE_0000225	2021-08-10	2021.606720	2021.572533	2021.634247
EPIISL6128611/AY.122/2021-08-20/PICHINCHA	2021-08-20	2021.634247	2021.634247	2021.634247
NODE_0000202	2021-08-17	2021.624899	2021.604421	2021.662956
EPIISL6335001/AY.122/2021-09-01/PICHINCHA	2021-09-01	2021.667123	2021.667123	2021.667123
EPIISL6334994/AY.122/2021-09-01/PICHINCHA	2021-09-01	2021.667123	2021.667123	2021.667123
NODE_0001339	2021-06-01	2021.415572	2021.380510	2021.505479
NODE_0000217	2021-06-08	2021.434190	2021.400301	2021.510959
NODE_0001347	2021-07-13	2021.530137	2021.507035	2021.530137
EPIISL3274113/AY.122/2021-07-13/EL_ORO	2021-07-13	2021.530137	2021.530137	2021.530137
EPIISL3274092/AY.122/2021-07-13/EL_ORO	2021-07-13	2021.530137	2021.530137	2021.530137
EPIISL3274091/AY.122/2021-07-13/EL_ORO	2021-07-13	2021.530137	2021.530137	2021.530137
NODE_0000220	2021-06-09	2021.436836	2021.413570	2021.510959
EPIISL3274100/AY.122/2021-07-06/EL_ORO	2021-07-06	2021.510959	2021.510959	2021.510959
NODE_0000221	2021-06-15	2021.453352	2021.423153	2021.521673
NODE_0000223	2021-06-23	2021.475186	2021.427500	2021.526774
EPIISL6128499/AY.122/2021-08-19/EL_ORO	2021-08-19	2021.631507	2021.631507	2021.631507
NODE_0001342	2021-07-14	2021.532844	2021.478144	2021.563975
NODE_0001343	2021-08-02	2021.584817	2021.536759	2021.612280
EPIISL3845815/AY.122/2021-08-16/EL_ORO	2021-08-16	2021.623288	2021.623288	2021.623288
EPIISL3845812/AY.122/2021-08-16/GUAYAS	2021-08-16	2021.623288	2021.623288	2021.623288
NODE_0000238	2021-07-28	2021.571233	2021.531154	2021.571233
EPIISL4497132/AY.122/2021-07-29/EL_ORO	2021-07-29	2021.573973	2021.573973	2021.573973
EPIISL4497015/AY.122/2021-07-28/EL_ORO	2021-07-28	2021.571233	2021.571233	2021.571233
NODE_0001362	2021-07-13	2021.530061	2021.501240	2021.545119
EPIISL3274402/AY.122/2021-07-21/MANABI	2021-07-21	2021.552055	2021.552055	2021.552055
EPIISL3274586/AY.122/2021-07-21/MANABI	2021-07-21	2021.552055	2021.552055	2021.552055
EPIISL3274459/AY.122/2021-07-21/MANABI	2021-07-21	2021.552055	2021.552055	2021.552055
NODE_0001366	2021-07-19	2021.547832	2021.531189	2021.552055
EPIISL3274521/AY.122/2021-07-21/MANABA	--	--	--	--
EPIISL3274571/AY.122/2021-07-21/MANABA	--	--	--	--
EPIISL3274610/AY.122/2021-07-21/MANABI	2021-07-21	2021.552055	2021.552055	2021.552055
NODE_0001368	2021-07-19	2021.546564	2021.520182	2021.560676
EPIISL4497013/AY.122/2021-07-30/MANABI	2021-07-30	2021.576712	2021.576712	2021.576712
NODE_0000230	2021-07-20	2021.549063	2021.531510	2021.577494
EPIISL6128494/AY.122/2021-08-18/MANABI	2021-08-18	2021.628767	2021.628767	2021.628767
EPIISL12876982/AY.122/2021-08-06/MANABI	2021-08-06	2021.595890	2021.595890	2021.595890
NODE_0000259	2021-06-08	2021.434197	2021.402129	2021.505479
NODE_0001360	2021-06-30	2021.494340	2021.449051	2021.528116
EPIISL3274097/AY.122/2021-07-13/EL_ORO	2021-07-13	2021.530137	2021.530137	2021.530137
NODE_0000205	2021-07-01	2021.497219	2021.469758	2021.543779
EPIISL4496993/AY.122/2021-07-29/EL_ORO	2021-07-29	2021.573973	2021.573973	2021.573973
EPIISL3267872/AY.122/2021-07-30/EL_ORO	2021-07-30	2021.576712	2021.576712	2021.576712
NODE_0000280	2021-06-09	2021.436924	2021.415564	2021.505479
NODE_0001350	2021-07-01	2021.496255	2021.465367	2021.505479
EPIISL2895669/AY.122/2021-07-04/GUAYAS	2021-07-04	2021.505479	2021.505479	2021.505479
NODE_0000209	2021-07-04	2021.505367	2021.477917	2021.548668
EPIISL12876896/AY.122/2021-08-04/EL_ORO	2021-08-04	2021.590411	2021.590411	2021.590411
NODE_0000210	2021-07-06	2021.510849	2021.486147	2021.566834
EPIISL12876877/AY.122/2021-08-05/EL_ORO	2021-08-05	2021.593151	2021.593151	2021.593151
NODE_0000212	2021-07-15	2021.535543	2021.485582	2021.566939
NODE_0000213	2021-07-20	2021.548986	2021.519265	2021.600768
EPIISL6128478/AY.122/2021-08-17/EL_ORO	2021-08-17	2021.626027	2021.626027	2021.626027
EPIISL6128342/AY.122/2021-08-27/GUAYAS	2021-08-27	2021.653425	2021.653425	2021.653425
NODE_0000214	2021-07-19	2021.546471	2021.488169	2021.577614
EPIISL6128295/AY.122/2021-08-19/EL_ORO	2021-08-19	2021.631507	2021.631507	2021.631507
NODE_0001351	2021-07-29	2021.573820	2021.526798	2021.621794
NODE_0000216	2021-08-16	2021.623100	2021.585223	2021.651041
EPIISL6335042/AY.122/2021-09-01/EL_ORO	2021-09-01	2021.667123	2021.667123	2021.667123
EPIISL6335040/AY.122/2021-08-31/EL_ORO	2021-08-31	2021.664384	2021.664384	2021.664384
NODE_0000297	2021-08-05	2021.593086	2021.528268	2021.624850
EPIISL6128717/AY.122/2021-08-19/GUAYAS	2021-08-19	2021.631507	2021.631507	2021.631507
EPIISL6128477/AY.122/2021-08-24/EL_ORO	2021-08-24	2021.645205	2021.645205	2021.645205
NODE_0001370	2021-06-21	2021.469763	2021.438245	2021.549315
NODE_0001379	2021-07-05	2021.508060	2021.479526	2021.565753
EPIISL4497134/AY.122/2021-07-26/MANABI	2021-07-26	2021.565753	2021.565753	2021.565753
NODE_0001380	2021-07-29	2021.573798	2021.536952	2021.628767
EPIISL6335011/AY.122/2021-08-30/MANABI	2021-08-30	2021.661644	2021.661644	2021.661644
NODE_0000246	2021-08-10	2021.606767	2021.555195	2021.626641
EPIISL6128802/AY.122/2021-08-24/MANABI	2021-08-24	2021.645205	2021.645205	2021.645205
EPIISL6128320/AY.122/2021-08-18/MANABI	2021-08-18	2021.628767	2021.628767	2021.628767
NODE_0000273	2021-06-30	2021.494455	2021.456554	2021.573707
NODE_0001384	2021-07-14	2021.532809	2021.493144	2021.614566
NODE_0000309	2021-07-19	2021.546332	2021.508288	2021.620377
EPIISL6128586/AY.122/2021-08-25/GUAYAS	2021-08-25	2021.647945	2021.647945	2021.647945
NODE_0001387	2021-08-05	2021.592248	2021.539299	2021.626027
EPIISL6128465/AY.122/2021-08-17/AZUAY	2021-08-17	2021.626027	2021.626027	2021.626027
EPIISL6128689/AY.122/2021-08-17/AZUAY	2021-08-17	2021.626027	2021.626027	2021.626027
NODE_0000276	2021-07-19	2021.546398	2021.508927	2021.622833
EPIISL6128773/AY.122/2021-08-25/MANABI	2021-08-25	2021.647945	2021.647945	2021.647945
NODE_0001388	2021-08-16	2021.623260	2021.585369	2021.642466
EPIISL6128481/AY.122/2021-08-23/GUAYAS	2021-08-23	2021.642466	2021.642466	2021.642466
NODE_0000317	2021-08-22	2021.640983	2021.607288	2021.645205
EPIISL6128378/AY.122/2021-08-24/GUAYAS	2021-08-24	2021.645205	2021.645205	2021.645205
EPIISL6128447/AY.122/2021-08-24/GUAYAS	2021-08-24	2021.645205	2021.645205	2021.645205
NODE_0000279	2021-07-05	2021.508141	2021.469723	2021.578127
NODE_0001405	2021-07-29	2021.573876	2021.518940	2021.628767
EPIISL6128428/AY.122/2021-08-18/GUAYAS	2021-08-18	2021.628767	2021.628767	2021.628767
EPIISL6128641/AY.122/2021-08-19/GUAYAS	2021-08-19	2021.631507	2021.631507	2021.631507
NODE_0001396	2021-07-19	2021.546407	2021.505288	2021.614598
NODE_0001397	2021-08-03	2021.587198	2021.538844	2021.628767
EPIISL6128524/AY.122/2021-08-18/MANABI	2021-08-18	2021.628767	2021.628767	2021.628767
EPIISL6128470/AY.122/2021-08-19/MANABI	2021-08-19	2021.631507	2021.631507	2021.631507
NODE_0000338	2021-07-20	2021.549270	2021.528324	2021.627163
NODE_0001400	2021-08-16	2021.622611	2021.575801	2021.641142
EPIISL6128265/AY.122/2021-08-24/MANABI	2021-08-24	2021.645205	2021.645205	2021.645205
EPIISL6128516/AY.122/2021-08-23/MANABI	2021-08-23	2021.642466	2021.642466	2021.642466
NODE_0000285	2021-08-10	2021.606748	2021.560465	2021.638475
EPIISL6128315/AY.122/2021-08-24/MANABI	2021-08-24	2021.645205	2021.645205	2021.645205
NODE_0000286	2021-08-18	2021.628316	2021.598949	2021.645205
EPIISL6128790/AY.122/2021-08-24/MANABI	2021-08-24	2021.645205	2021.645205	2021.645205
EPIISL6128259/AY.122/2021-08-24/MANABI	2021-08-24	2021.645205	2021.645205	2021.645205
NODE_0000349	2021-06-24	2021.478043	2021.452714	2021.549315
NODE_0001375	2021-08-02	2021.584898	2021.526100	2021.631401
EPIISL6128769/AY.122/2021-08-19/GUAYAS	2021-08-19	2021.631507	2021.631507	2021.631507
NODE_0000236	2021-08-16	2021.623208	2021.539085	2021.631507
EPIISL6335023/AY.122/2021-08-30/GUAYAS	2021-08-30	2021.661644	2021.661644	2021.661644
EPIISL6128732/AY.122/2021-08-19/GUAYAS	2021-08-19	2021.631507	2021.631507	2021.631507
NODE_0000360	2021-06-29	2021.491629	2021.465472	2021.549315
NODE_0001409	2021-07-12	2021.527352	2021.494095	2021.612408
NODE_0000362	2021-07-19	2021.546502	2021.504559	2021.615374
EPIISL6128235/AY.122/2021-08-23/GUAYAS	2021-08-23	2021.642466	2021.642466	2021.642466
NODE_0001415	2021-08-10	2021.606340	2021.553804	2021.628508
EPIISL6128227/AY.122/2021-08-20/MANABI	2021-08-20	2021.634247	2021.634247	2021.634247
EPIISL6128413/AY.122/2021-08-20/MANABI	2021-08-20	2021.634247	2021.634247	2021.634247
NODE_0000249	2021-07-19	2021.546531	2021.506736	2021.618254
NODE_0000250	2021-08-10	2021.606515	2021.521569	2021.642466
EPIISL6128387/AY.122/2021-08-23/MANABI	2021-08-23	2021.642466	2021.642466	2021.642466
EPIISL6128590/AY.122/2021-08-23/EL_ORO	2021-08-23	2021.642466	2021.642466	2021.642466
NODE_0000251	2021-07-20	2021.549180	2021.520180	2021.623288
EPIISL6128504/AY.122/2021-08-16/MANABI	2021-08-16	2021.623288	2021.623288	2021.623288
NODE_0000252	2021-08-05	2021.593119	2021.516128	2021.632657
EPIISL6128698/AY.122/2021-08-25/GUAYAS	2021-08-25	2021.647945	2021.647945	2021.647945
EPIISL6128581/AY.122/2021-08-20/GUAYAS	2021-08-20	2021.634247	2021.634247	2021.634247
NODE_0000373	2021-07-01	2021.497004	2021.475844	2021.549315
NODE_0000399	2021-07-05	2021.508151	2021.480191	2021.552055
NODE_0001371	2021-07-21	2021.551945	2021.534250	2021.552055
EPIISL3274491/AY.122/2021-07-21/EL_ORO	2021-07-21	2021.552055	2021.552055	2021.552055
EPIISL6334987/AY.122/2021-08-30/EL_ORO	2021-08-30	2021.661644	2021.661644	2021.661644
NODE_0000402	2021-07-12	2021.527375	2021.480714	2021.562533
NODE_0001374	2021-08-03	2021.586572	2021.545314	2021.587671
EPIISL6128432/AY.122/2021-08-24/MANABI	2021-08-24	2021.645205	2021.645205	2021.645205
EPIISL12877009/AY.122/2021-08-03/MANABI	2021-08-03	2021.587671	2021.587671	2021.587671
NODE_0000409	2021-07-19	2021.546357	2021.481739	2021.582516
EPIISL3845828/AY.122/2021-08-17/GUAYAS	2021-08-17	2021.626027	2021.626027	2021.626027
NODE_0001383	2021-08-16	2021.623222	2021.548470	2021.642457
EPIISL6128288/AY.122/2021-08-26/MANABI	2021-08-26	2021.650685	2021.650685	2021.650685
EPIISL6128781/AY.122/2021-08-26/MANABI	2021-08-26	2021.650685	2021.650685	2021.650685
NODE_0000258	2021-07-06	2021.510937	2021.484433	2021.549315
NODE_0001395	2021-08-10	2021.606461	2021.547387	2021.609589
EPIISL6128518/AY.122/2021-08-23/GUAYAS	2021-08-23	2021.642466	2021.642466	2021.642466
EPIISL12876944/AY.122/2021-08-11/GUAYAS	2021-08-11	2021.609589	2021.609589	2021.609589
NODE_0000262	2021-07-19	2021.546474	2021.514642	2021.549315
EPIISL3274618/AY.122/2021-07-20/EL_ORO	2021-07-20	2021.549315	2021.549315	2021.549315
NODE_0000263	2021-07-20	2021.549174	2021.524814	2021.584932
EPIISL6128743/AY.122/2021-08-25/MANABI	2021-08-25	2021.647945	2021.647945	2021.647945
NODE_0000264	2021-07-26	2021.565607	2021.528324	2021.584932
EPIISL4497096/AY.122/2021-08-02/MANABI	2021-08-02	2021.584932	2021.584932	2021.584932
NODE_0000269	2021-08-02	2021.584845	2021.524842	2021.598630
EPIISL12876908/AY.122/2021-08-07/GUAYAS	2021-08-07	2021.598630	2021.598630	2021.598630
NODE_0000270	2021-08-10	2021.606607	2021.493839	2021.628767
EPIISL6128403/AY.122/2021-08-18/MANABI	2021-08-18	2021.628767	2021.628767	2021.628767
NODE_0000272	2021-08-16	2021.623227	2021.494621	2021.645556
EPIISL6128276/AY.122/2021-08-27/MANABI	2021-08-27	2021.653425	2021.653425	2021.653425
EPIISL6335007/AY.122/2021-08-31/MANABI	2021-08-31	2021.664384	2021.664384	2021.664384
NODE_0001093	2020-02-18	2020.133412	2019.442451	2020.206284
EPIISL3505615/B.1/2021-08-02/NUEVA_LOJA	--	--	--	--
NODE_0001096	2020-02-23	2020.146974	2019.508087	2020.225410
EPIISL681702/B.1/2020-03-23/QUITO	2020-03-23	2020.225410	2020.225410	2020.225410
NODE_0001097	2020-03-23	2020.224702	2020.189839	2020.453999
EPIISL516650/A.1/2020-07-22/PICHINCHA	2020-07-22	2020.556011	2020.556011	2020.556011
NODE_0001098	2021-02-28	2021.160624	2020.681733	2021.265381
NODE_0000291	2021-04-28	2021.323066	2020.727816	2021.404898
EPIISL2988451/A.2.5.3/2021-07-01/SANTO_DOMINGO	2021-07-01	2021.497260	2021.497260	2021.497260
NODE_0000292	2021-05-12	2021.359448	2020.731309	2021.432934
EPIISL6334948/A.2.5.3/2021-08-31/MANABI	2021-08-31	2021.664384	2021.664384	2021.664384
EPIISL3068235/A.2.5.3/2021-07-08/EL_ORO	2021-07-08	2021.516438	2021.516438	2021.516438
NODE_0001101	2021-03-13	2021.197241	2020.705011	2021.269366
NODE_0000294	2021-03-24	2021.226327	2020.776830	2021.276557
EPIISL1896694/A.2.5.3/2021-04-14/SANTO_DOMINGO	2021-04-14	2021.283562	2021.283562	2021.283562
NODE_0000296	2021-04-06	2021.260610	2020.778087	2021.339913
EPIISL2757592/A.2.5.3/2021-06-03/EL_ORO	2021-06-03	2021.420548	2021.420548	2021.420548
NODE_0001103	2021-06-30	2021.494391	2021.381661	2021.524494
EPIISL3505622/A.2.5.3/2021-08-02/PICHINCHA	2021-08-02	2021.584932	2021.584932	2021.584932
NODE_0001104	2021-07-22	2021.554795	2021.521873	2021.554795
EPIISL4496998/A.2.5.3/2021-07-22/COTOPAXI	2021-07-22	2021.554795	2021.554795	2021.554795
EPIISL4497001/A.2.5.3/2021-07-22/COTOPAXI	2021-07-22	2021.554795	2021.554795	2021.554795
NODE_0001106	2021-03-19	2021.212869	2020.721306	2021.282737
NODE_0001131	2021-04-05	2021.260176	2020.764183	2021.304438
EPIISL2488726/A.2.5.3/2021-05-07/SANTO_DOMINGO	2021-05-07	2021.346575	2021.346575	2021.346575
NODE_0000301	2021-04-29	2021.324531	2020.741288	2021.413904
EPIISL12876988/A.2.5.3/2021-08-06/MANABI	2021-08-06	2021.595890	2021.595890	2021.595890
EPIISL2893593/A.2.5.3/2021-06-19/GUAYAS	2021-06-19	2021.464384	2021.464384	2021.464384
NODE_0001116	2021-03-30	2021.242013	2020.769320	2021.300131
EPIISL2893592/A.2.5.2/2021-06-10/MANABI	2021-06-10	2021.439726	2021.439726	2021.439726
NODE_0001117	2021-04-19	2021.297249	2021.266998	2021.335703
EPIISL2348750/A.2.5/2021-05-12/LOS_RAOS	--	--	--	--
NODE_0000306	2021-04-24	2021.311225	2021.265762	2021.332505
201715_S72/A.2.5/2021-01-22/SANTO_DOMINGO	--	--	--	--
NODE_0001119	2021-04-28	2021.323026	2021.283407	2021.338273
EPIISL2488739/A.2.5/2021-05-07/SANTO_DOMINGO	2021-05-07	2021.346575	2021.346575	2021.346575
NODE_0001120	2021-05-26	2021.399846	2021.309047	2021.437758
EPIISL3068155/A.2.5/2021-07-06/LOS_RIOS	2021-07-06	2021.510959	2021.510959	2021.510959
EPIISL2988453/A.2.5/2021-07-01/GUAYAS	2021-07-01	2021.497260	2021.497260	2021.497260
NODE_0001121	2021-04-02	2021.251186	2020.763232	2021.300259
NODE_0001122	2021-04-14	2021.283769	2020.944874	2021.310702
EPIISL2893591/A.2.5.3/2021-06-07/MANABI	2021-06-07	2021.431507	2021.431507	2021.431507
NODE_0001123	2021-04-30	2021.326429	2021.273365	2021.338351
EPIISL2348767/A.2.5.3/2021-05-13/SANTO_DOMINGO	2021-05-13	2021.363014	2021.363014	2021.363014
EPIISL2488723/A.2.5.3/2021-05-05/SANTO_DOMINGO	2021-05-05	2021.341096	2021.341096	2021.341096
NODE_0000315	2021-04-06	2021.260550	2020.764112	2021.309809
EPIISL2893594/A.2.5.3/2021-06-08/SANTA_ELENA	2021-06-08	2021.434247	2021.434247	2021.434247
NODE_0000316	2021-04-16	2021.289024	2020.769247	2021.315987
NODE_0001125	2021-05-04	2021.337534	2021.258003	2021.353740
EPIISL2348781/A.2.5.3/2021-05-13/CHIMBORAZO	2021-05-13	2021.363014	2021.363014	2021.363014
EPIISL2348782/A.2.5.3/2021-05-13/CHIMBORAZO	2021-05-13	2021.363014	2021.363014	2021.363014
NODE_0000320	2021-04-29	2021.323299	2021.260163	2021.349479
EPIISL2348769/A.2.5.3/2021-05-13/SANTO_DOMINGO	2021-05-13	2021.363014	2021.363014	2021.363014
EPIISL2348772/A.2.5.3/2021-05-13/SANTO_DOMINGO	2021-05-13	2021.363014	2021.363014	2021.363014
NODE_0000321	2021-03-30	2021.241871	2020.763579	2021.296830
NODE_0001108	2021-04-16	2021.288990	2021.247920	2021.341362
NODE_0000323	2021-04-24	2021.311443	2021.261090	2021.354154
EPIISL2604882/A.2.5.3/2021-06-10/GUAYAS	2021-06-10	2021.439726	2021.439726	2021.439726
EPIISL2492343/A.2.5.3/2021-05-27/CARCHI	2021-05-27	2021.401370	2021.401370	2021.401370
NODE_0001110	2021-05-12	2021.360072	2021.335290	2021.360274
EPIISL2488713/A.2.5.3/2021-05-12/CHIMBORAZO	2021-05-12	2021.360274	2021.360274	2021.360274
NODE_0001113	2021-06-30	2021.494640	2021.427309	2021.522269
EPIISL4496954/A.2.5.3/2021-07-13/AZUAY	2021-07-13	2021.530137	2021.530137	2021.530137
EPIISL6129267/A.2.5.3/2021-08-16/MORONA_SANTIAGO	2021-08-16	2021.623288	2021.623288	2021.623288
NODE_0001112	2021-06-01	2021.416236	2021.370699	2021.459951
EPIISL2988497/A.2.5.3/2021-06-28/CHIMBORAZO	2021-06-28	2021.489041	2021.489041	2021.489041
EPIISL6129343/A.2.5.3/2021-08-17/CHIMBORAZO	2021-08-17	2021.626027	2021.626027	2021.626027
NODE_0000330	2021-04-05	2021.258891	2020.764354	2021.298342
NODE_0001144	2021-04-19	2021.296618	2021.255832	2021.339785
EPIISL2488724/A.2.5.3/2021-05-10/SANTO_DOMINGO	2021-05-10	2021.354795	2021.354795	2021.354795
NODE_0000334	2021-04-29	2021.324333	2021.252319	2021.391061
EPIISL2988547/A.2.5.3/2021-07-01/SANTO_DOMINGO	2021-07-01	2021.497260	2021.497260	2021.497260
NODE_0000336	2021-05-12	2021.360148	2021.252807	2021.417986
EPIISL3068205/A.2.5.3/2021-07-09/SANTO_DOMINGO	2021-07-09	2021.519178	2021.519178	2021.519178
NODE_0001147	2021-06-30	2021.494499	2021.465890	2021.526943
EPIISL3274489/A.2.5.3/2021-07-18/PICHINCHA	2021-07-18	2021.543836	2021.543836	2021.543836
EPIISL3274570/A.2.5.3/2021-07-16/PICHINCHA	2021-07-16	2021.538356	2021.538356	2021.538356
NODE_0001151	2021-07-13	2021.529878	2021.504373	2021.541096
EPIISL3274611/A.2.5.3/2021-07-17/PICHINCHA	2021-07-17	2021.541096	2021.541096	2021.541096
EPIISL3274509/A.2.5.3/2021-07-18/PICHINCHA	2021-07-18	2021.543836	2021.543836	2021.543836
NODE_0001150	2021-07-12	2021.527615	2021.498527	2021.536820
EPIISL3274426/A.2.5.3/2021-07-16/PICHINCHA	2021-07-16	2021.538356	2021.538356	2021.538356
EPIISL3274602/A.2.5.3/2021-07-17/PICHINCHA	2021-07-17	2021.541096	2021.541096	2021.541096
NODE_0000340	2021-04-06	2021.260546	2020.765075	2021.303712
EPIISL2492350/A.2.5.3/2021-05-21/SANTO_DOMINGO	2021-05-21	2021.384932	2021.384932	2021.384932
NODE_0000341	2021-04-14	2021.283593	2020.764992	2021.299539
EPIISL2757640/A.2.5.3/2021-06-03/GUAYAS	2021-06-03	2021.420548	2021.420548	2021.420548
NODE_0000342	2021-04-16	2021.288953	2020.765713	2021.304145
NODE_0000343	2021-04-18	2021.294086	2020.765975	2021.314993
EPIISL2488729/A.2.5.3/2021-05-07/SANTO_DOMINGO	2021-05-07	2021.346575	2021.346575	2021.346575
EPIISL2488753/A.2.5.3/2021-05-08/SANTO_DOMINGO	2021-05-08	2021.349315	2021.349315	2021.349315
NODE_0000344	2021-04-19	2021.296526	2021.260755	2021.333749
NODE_0000345	2021-04-24	2021.311302	2021.260973	2021.341682
EPIISL2348770/A.2.5.3/2021-05-13/SANTO_DOMINGO	2021-05-13	2021.363014	2021.363014	2021.363014
EPIISL2893590/A.2.5.3/2021-06-09/MANABI	2021-06-09	2021.436986	2021.436986	2021.436986
NODE_0000346	2021-04-24	2021.310948	2021.265378	2021.337932
EPIISL2405147/A.2.5.3/2021-05-26/PICHINCHA	2021-05-26	2021.398630	2021.398630	2021.398630
NODE_0000347	2021-04-28	2021.323097	2021.266349	2021.344547
EPIISL2488737/A.2.5.3/2021-05-12/CHIMBORAZO	2021-05-12	2021.360274	2021.360274	2021.360274
NODE_0000348	2021-05-04	2021.338205	2021.256953	2021.382350
NODE_0001143	2021-06-22	2021.471446	2021.415311	2021.491429
